unitid,majornum,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16
204024,1,"40.0000",5,0,0,0,0,0,0,0,2,0,0,23,20,1,0,24,22
204024,1,"40.0000",7,2,0,0,0,0,0,0,0,0,0,5,5,0,0,7,5
204024,1,"40.0000",9,0,1,0,0,0,0,0,0,0,0,3,1,0,0,3,2
204024,1,"41.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204024,1,"42.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204024,1,"42.0000",5,0,0,1,7,0,2,0,2,1,3,43,125,3,1,48,140
204024,1,"42.0000",7,0,0,1,1,0,0,0,1,1,1,4,16,0,0,6,19
204024,1,"42.0000",9,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,5
204024,1,"44.0000",5,0,0,0,2,0,0,0,0,0,0,11,27,0,1,11,30
204024,1,"45.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204024,1,"45.0000",5,3,2,7,13,0,0,6,2,2,2,153,157,7,2,178,178
204024,1,"45.0000",7,2,1,0,1,0,1,0,1,0,0,11,6,1,0,14,10
204024,1,"45.0000",9,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2
204024,1,"50.0000",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
204024,1,"50.0000",5,0,0,3,0,0,0,0,3,0,0,30,48,1,0,34,51
204024,1,"50.0000",7,0,0,0,0,0,0,1,1,0,0,8,6,0,1,9,8
204024,1,"51.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204024,1,"51.0000",3,0,0,0,3,0,0,0,1,0,1,5,56,0,0,5,61
204024,1,"51.0000",5,0,0,0,1,0,0,0,0,0,0,4,61,0,0,4,62
204024,1,"51.0000",7,1,0,0,0,0,0,0,0,0,0,0,19,0,0,1,19
204024,1,"52.0000",2,0,0,0,2,0,0,0,0,0,0,1,6,0,0,1,8
204024,1,"52.0000",3,0,0,1,3,0,1,1,1,0,0,12,50,0,0,14,55
204024,1,"52.0000",5,2,4,16,7,2,1,13,9,13,7,633,442,8,11,687,481
204024,1,"52.0000",7,2,0,2,2,0,0,0,1,2,0,39,42,0,3,45,48
204024,1,"99.0000",2,0,0,0,2,0,0,0,0,0,0,4,6,0,0,4,8
204024,1,"99.0000",3,0,0,4,12,0,1,1,2,1,1,71,168,0,2,77,186
204024,1,"99.0000",5,8,8,47,56,3,7,31,34,21,24,1460,1886,36,31,1606,2046
204024,1,"99.0000",7,21,19,10,19,0,2,6,10,5,1,151,264,4,7,197,322
204024,1,"99.0000",9,4,2,0,3,1,0,0,0,0,1,18,19,0,0,23,25
204024,2,"04.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
204024,2,"05.0000",5,0,0,1,1,0,0,0,0,0,0,2,4,0,0,3,5
204024,2,"09.0000",5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
204024,2,"13.0000",5,0,0,0,0,0,0,0,0,0,0,1,10,0,1,1,11
204024,2,"14.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204024,2,"16.0000",5,0,0,0,0,0,0,0,0,0,0,3,8,0,1,3,9
204024,2,"23.0000",5,0,0,0,0,0,0,0,0,0,0,5,5,1,1,6,6
204024,2,"26.0000",5,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5
204024,2,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204024,2,"31.0000",5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,5
204024,2,"38.0000",5,0,0,0,1,0,0,1,0,0,0,6,6,1,0,8,7
204024,2,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
204024,2,"42.0000",5,0,0,0,1,0,0,0,0,0,0,7,8,0,0,7,9
204024,2,"44.0000",5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
204024,2,"45.0000",5,0,0,2,1,0,0,0,0,1,0,31,22,0,0,34,23
204024,2,"52.0000",3,0,0,1,1,0,1,1,0,0,0,0,11,0,0,2,13
204024,2,"52.0000",5,0,0,0,2,0,0,1,1,3,1,96,83,1,3,101,90
204024,2,"52.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204024,2,"99.0000",3,0,0,1,1,0,1,1,0,0,0,0,11,0,0,2,13
204024,2,"99.0000",5,0,0,3,6,0,0,3,2,4,1,159,163,3,7,172,179
204024,2,"99.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204060,1,"11.0000",1,0,0,2,2,1,0,1,0,0,0,19,3,0,0,23,5
204060,1,"11.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204060,1,"15.0000",1,0,0,3,1,0,0,1,0,1,0,63,11,0,0,68,12
204060,1,"15.0000",3,0,0,0,1,0,0,1,0,0,0,12,3,0,0,13,4
204060,1,"51.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204060,1,"51.0000",3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
204060,1,"52.0000",3,0,0,0,4,0,0,0,0,0,0,2,6,0,0,2,10
204060,1,"99.0000",1,0,0,5,3,1,0,2,0,1,0,82,14,0,0,91,17
204060,1,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204060,1,"99.0000",3,0,0,0,6,0,0,1,0,0,0,14,12,0,0,15,18
204121,1,"12.0000",1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6
204121,1,"12.0000",2,0,0,2,34,0,0,0,0,0,0,0,0,0,0,2,34
204121,1,"12.0000",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
204121,1,"99.0000",1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6
204121,1,"99.0000",2,0,0,2,34,0,0,0,0,0,0,0,0,0,0,2,34
204121,1,"99.0000",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
204158,1,"02.0000",1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
204158,1,"43.0000",1,0,0,0,0,0,0,0,0,0,0,11,4,0,0,11,4
204158,1,"46.0000",1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,12,1
204158,1,"47.0000",1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,15,0
204158,1,"47.0000",4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204158,1,"48.0000",1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0
204158,1,"51.0000",2,0,1,2,25,0,0,1,2,0,0,6,53,0,0,9,81
204158,1,"99.0000",1,0,0,4,0,0,0,0,0,0,0,39,9,0,0,43,9
204158,1,"99.0000",2,0,1,2,25,0,0,1,2,0,0,6,53,0,0,9,81
204158,1,"99.0000",4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204167,1,"95.0000",1,0,0,0,1,0,0,0,1,0,1,0,17,0,0,0,20
204167,1,"95.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204167,1,"95.0000",4,0,0,0,0,0,0,1,0,0,4,1,54,0,0,2,58
204167,1,"99.0000",1,0,0,0,1,0,0,0,1,0,1,0,17,0,0,0,20
204167,1,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204167,1,"99.0000",4,0,0,0,0,0,0,1,0,0,4,1,54,0,0,2,58
204176,1,"51.0000",5,0,0,0,9,0,0,0,2,0,0,7,58,0,0,7,69
204176,1,"99.0000",5,0,0,0,9,0,0,0,2,0,0,7,58,0,0,7,69
204185,1,"05.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204185,1,"09.0000",5,0,0,0,1,0,0,0,0,0,0,9,17,0,0,9,18
204185,1,"11.0000",5,0,0,0,0,0,0,0,0,0,0,20,3,0,0,20,3
204185,1,"13.0000",5,0,0,0,2,0,0,0,1,0,0,20,56,0,0,20,59
204185,1,"16.0000",5,0,0,0,0,0,1,0,0,0,0,7,9,0,0,7,10
204185,1,"23.0000",5,0,0,0,1,0,0,0,0,0,0,3,6,0,0,3,7
204185,1,"26.0000",5,0,0,0,1,0,0,0,0,0,0,10,11,0,0,10,12
204185,1,"27.0000",5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,6
204185,1,"31.0000",5,1,0,1,0,0,0,0,0,0,0,33,18,0,0,35,18
204185,1,"38.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
204185,1,"40.0000",5,0,0,0,0,0,0,0,0,0,0,5,2,0,1,5,3
204185,1,"42.0000",5,0,1,0,2,0,0,0,0,1,0,6,25,0,0,7,28
204185,1,"45.0000",5,1,0,0,1,0,0,0,0,0,0,16,16,0,0,17,17
204185,1,"50.0000",5,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,7
204185,1,"52.0000",5,1,0,0,0,0,0,0,0,0,2,39,48,0,0,40,50
204185,1,"99.0000",5,3,1,1,8,0,1,0,1,1,2,174,227,0,1,179,241
204185,2,"09.0000",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
204185,2,"11.0000",5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
204185,2,"16.0000",5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
204185,2,"23.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204185,2,"26.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204185,2,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204185,2,"40.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204185,2,"42.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204185,2,"50.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204185,2,"52.0000",5,1,0,0,0,0,0,0,0,0,0,2,4,0,0,3,4
204185,2,"99.0000",5,1,0,0,0,0,1,0,0,0,0,9,9,0,0,10,10
204194,1,"09.0000",5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7
204194,1,"11.0000",5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,6,0
204194,1,"13.0000",5,0,0,0,0,0,1,0,0,0,0,7,42,0,0,7,43
204194,1,"13.0000",7,0,0,0,0,0,0,0,0,0,0,1,8,0,5,1,13
204194,1,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
204194,1,"19.0000",5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
204194,1,"20.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204194,1,"23.0000",5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
204194,1,"24.0000",3,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,3
204194,1,"26.0000",5,0,0,0,0,0,0,0,0,0,0,8,9,0,0,8,9
204194,1,"27.0000",5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1
204194,1,"31.0000",5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3
204194,1,"38.0000",5,0,0,0,0,0,0,0,0,0,0,17,8,0,1,17,9
204194,1,"38.0000",7,0,0,0,0,0,0,0,0,0,0,5,0,1,1,6,1
204194,1,"39.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204194,1,"40.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204194,1,"42.0000",5,0,0,0,0,0,0,0,0,0,0,5,14,0,0,5,14
204194,1,"44.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204194,1,"44.0000",5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
204194,1,"45.0000",5,0,0,0,0,0,0,0,0,1,0,5,2,1,1,7,3
204194,1,"50.0000",5,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6
204194,1,"52.0000",3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
204194,1,"52.0000",5,0,0,0,2,0,0,2,1,1,1,79,81,1,2,83,87
204194,1,"99.0000",3,0,1,0,0,0,0,0,0,0,0,3,5,0,0,3,6
204194,1,"99.0000",5,0,0,0,2,0,1,2,1,2,1,146,196,4,4,154,205
204194,1,"99.0000",7,0,0,0,0,0,0,0,0,0,0,6,8,1,6,7,14
204194,2,"09.0000",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204194,2,"13.0000",5,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,24
204194,2,"31.0000",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204194,2,"45.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
204194,2,"50.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204194,2,"52.0000",5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
204194,2,"99.0000",5,0,0,0,0,0,0,0,0,0,0,11,30,1,0,12,30
204200,1,"05.0000",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
204200,1,"09.0000",3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
204200,1,"09.0000",5,0,0,0,2,0,0,0,0,0,0,4,12,0,0,4,14
204200,1,"11.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204200,1,"11.0000",5,0,0,0,0,0,0,1,1,0,0,7,5,0,0,8,6
204200,1,"13.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204200,1,"13.0000",5,0,0,1,4,1,0,0,0,0,0,7,46,0,0,9,50
204200,1,"13.0000",7,0,0,0,0,0,0,0,0,0,0,3,9,1,3,4,12
204200,1,"15.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
204200,1,"22.0000",3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
204200,1,"22.0000",5,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4
204200,1,"23.0000",5,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,4
204200,1,"24.0000",3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,7
204200,1,"24.0000",5,0,0,0,0,0,0,0,0,0,0,3,11,1,0,4,11
204200,1,"26.0000",5,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,4
204200,1,"27.0000",5,0,0,0,0,0,0,1,0,0,0,1,4,0,0,2,4
204200,1,"30.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204200,1,"30.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,6
204200,1,"31.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204200,1,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,3
204200,1,"39.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204200,1,"39.0000",7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
204200,1,"40.0000",5,0,0,0,0,0,0,0,0,0,0,2,7,0,1,2,8
204200,1,"42.0000",5,0,1,0,0,0,0,0,0,0,0,1,8,0,0,1,9
204200,1,"44.0000",5,0,0,1,2,0,0,0,0,0,0,1,6,0,1,2,9
204200,1,"45.0000",5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0
204200,1,"50.0000",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
204200,1,"50.0000",5,0,0,0,0,0,0,0,0,0,0,8,26,0,0,8,26
204200,1,"51.0000",5,0,0,0,1,0,1,0,0,0,1,6,65,0,1,6,69
204200,1,"51.0000",7,0,0,0,0,0,0,0,0,0,0,6,19,0,0,6,19
204200,1,"52.0000",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
204200,1,"52.0000",5,1,0,1,2,0,1,0,0,1,1,33,25,0,4,36,33
204200,1,"99.0000",3,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,21
204200,1,"99.0000",5,1,1,3,13,1,2,2,1,1,2,84,235,3,10,95,264
204200,1,"99.0000",7,0,0,0,0,0,0,0,0,0,0,9,32,1,3,10,35
204200,2,"09.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
204200,2,"11.0000",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204200,2,"13.0000",5,0,0,1,0,1,0,0,0,0,0,1,6,0,0,3,6
204200,2,"24.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
204200,2,"27.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
204200,2,"38.0000",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
204200,2,"42.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
204200,2,"45.0000",5,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,4
204200,2,"52.0000",5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
204200,2,"99.0000",5,1,0,1,2,1,0,0,0,0,0,5,18,0,2,8,22
204219,1,"39.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204219,1,"39.0000",4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
204219,1,"39.0000",5,0,0,0,1,0,0,0,0,0,0,4,4,0,0,4,5
204219,1,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204219,1,"99.0000",4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
204219,1,"99.0000",5,0,0,0,1,0,0,0,0,0,0,4,4,0,0,4,5
204255,1,"11.0000",3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,7,9
204255,1,"12.0000",3,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,5
204255,1,"15.0000",3,0,0,0,0,0,0,1,0,1,0,25,7,0,0,27,7
204255,1,"19.0000",3,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,18
204255,1,"22.0000",3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
204255,1,"31.0000",3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
204255,1,"43.0000",3,0,0,1,0,0,0,0,0,0,0,5,11,0,0,6,11
204255,1,"44.0000",3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
204255,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
204255,1,"50.0000",3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,6,8
204255,1,"51.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204255,1,"51.0000",3,0,0,0,0,0,1,0,0,0,0,7,38,0,0,7,39
204255,1,"52.0000",2,0,0,0,1,0,0,0,0,0,0,2,5,0,0,2,6
204255,1,"52.0000",3,0,0,0,1,0,0,0,0,0,0,17,83,0,0,17,84
204255,1,"99.0000",2,0,0,0,1,0,0,0,0,0,0,2,6,0,0,2,7
204255,1,"99.0000",3,0,0,1,2,0,1,1,0,1,1,80,195,0,0,83,199
204255,2,"43.0000",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
204255,2,"50.0000",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
204255,2,"52.0000",3,0,0,1,0,0,0,0,0,0,0,2,8,0,0,3,8
204255,2,"99.0000",3,0,0,1,0,0,0,0,0,0,0,3,12,0,0,4,12
204264,1,"05.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204264,1,"09.0000",5,0,0,1,1,0,0,0,0,0,0,10,7,0,0,11,8
204264,1,"11.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
204264,1,"13.0000",5,0,0,1,0,0,0,0,0,0,0,21,54,0,1,22,55
204264,1,"13.0000",7,0,1,0,0,0,0,0,0,0,0,1,15,5,37,6,53
204264,1,"16.0000",5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4
204264,1,"23.0000",5,0,0,0,0,0,0,1,0,0,0,4,6,0,0,5,6
204264,1,"24.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204264,1,"26.0000",5,0,0,0,0,0,0,0,0,1,0,8,8,0,1,9,9
204264,1,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
204264,1,"30.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204264,1,"38.0000",5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
204264,1,"39.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204264,1,"40.0000",5,0,0,1,0,0,0,0,0,0,0,5,2,0,0,6,2
204264,1,"42.0000",5,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,13
204264,1,"45.0000",5,1,1,0,0,0,0,0,0,0,0,27,27,0,0,28,28
204264,1,"50.0000",5,0,3,0,0,0,0,0,0,0,0,3,11,0,1,3,15
204264,1,"52.0000",5,0,1,1,0,0,0,0,0,1,0,31,18,1,0,34,19
204264,1,"99.0000",5,1,6,4,1,0,0,1,0,2,0,114,156,1,3,123,166
204264,1,"99.0000",7,0,1,0,0,0,0,0,0,0,0,1,15,5,37,6,53
204264,2,"09.0000",5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
204264,2,"11.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204264,2,"13.0000",7,0,0,0,0,0,0,0,0,0,0,0,5,3,9,3,14
204264,2,"23.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
204264,2,"26.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204264,2,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204264,2,"42.0000",5,0,1,0,0,0,0,0,0,0,0,1,7,0,0,1,8
204264,2,"45.0000",5,0,0,0,0,0,0,0,0,0,0,5,13,0,0,5,13
204264,2,"50.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
204264,2,"52.0000",5,0,3,0,0,0,0,0,0,0,0,16,16,0,0,16,19
204264,2,"99.0000",5,0,4,0,0,0,0,0,0,0,0,27,45,0,0,27,49
204264,2,"99.0000",7,0,0,0,0,0,0,0,0,0,0,0,5,3,9,3,14
204307,1,"11.0000",2,0,0,3,0,1,0,1,0,0,0,32,8,3,1,40,9
204307,1,"15.0000",2,0,0,2,0,0,0,0,1,0,0,21,3,1,0,24,4
204307,1,"51.0000",2,0,0,0,29,1,0,0,0,0,0,0,37,0,1,1,67
204307,1,"52.0000",1,0,0,0,6,0,0,0,1,0,1,0,24,0,2,0,34
204307,1,"99.0000",1,0,0,0,6,0,0,0,1,0,1,0,24,0,2,0,34
204307,1,"99.0000",2,0,0,5,29,2,0,1,1,0,0,53,48,4,2,65,80
204316,1,"15.0000",3,0,0,1,0,0,0,0,0,0,0,11,1,0,0,12,1
204316,1,"22.0000",3,0,0,0,5,0,0,0,0,0,1,2,14,0,0,2,20
204316,1,"48.0000",3,0,0,2,0,0,0,0,0,1,0,15,5,0,0,18,5
204316,1,"51.0000",2,0,0,0,7,0,1,0,0,0,1,2,67,0,0,2,76
204316,1,"52.0000",2,0,0,0,12,0,1,0,0,0,3,2,59,0,0,2,75
204316,1,"99.0000",2,0,0,0,19,0,2,0,0,0,4,4,126,0,0,4,151
204316,1,"99.0000",3,0,0,3,5,0,0,0,0,1,1,28,20,0,0,32,26
204334,1,"12.0000",1,0,0,0,5,0,1,0,1,0,0,0,50,0,0,0,57
204334,1,"12.0000",2,0,0,0,4,0,0,1,1,0,1,1,25,0,0,2,31
204334,1,"12.0000",4,0,0,0,0,0,0,1,0,0,0,0,16,0,0,1,16
204334,1,"99.0000",1,0,0,0,5,0,1,0,1,0,0,0,50,0,0,0,57
204334,1,"99.0000",2,0,0,0,4,0,0,1,1,0,1,1,25,0,0,2,31
204334,1,"99.0000",4,0,0,0,0,0,0,1,0,0,0,0,16,0,0,1,16
204422,1,"08.0000",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204422,1,"11.0000",1,0,0,0,9,0,0,0,0,0,1,25,0,0,0,25,10
204422,1,"11.0000",3,0,0,2,0,0,0,0,0,0,0,22,17,0,0,24,17
204422,1,"15.0000",1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0
204422,1,"15.0000",3,0,0,1,0,0,0,0,0,0,0,27,9,0,0,28,9
204422,1,"19.0000",3,0,0,0,1,0,0,0,0,0,1,0,15,0,0,0,17
204422,1,"22.0000",3,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,13
204422,1,"30.0000",3,0,0,1,0,0,1,0,0,0,0,0,6,0,0,1,7
204422,1,"43.0000",3,0,0,0,2,0,0,0,0,0,0,5,14,0,0,5,16
204422,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,9,3
204422,1,"51.0000",1,0,0,0,19,0,1,0,0,0,4,0,0,0,2,0,26
204422,1,"51.0000",2,0,0,0,3,0,0,0,0,0,1,2,41,0,0,2,45
204422,1,"51.0000",3,0,0,0,6,0,2,0,1,1,1,7,124,0,0,8,134
204422,1,"52.0000",1,0,0,0,2,0,0,0,0,0,0,1,18,0,0,1,20
204422,1,"52.0000",3,0,0,0,4,0,0,0,0,0,2,16,56,0,0,16,62
204422,1,"99.0000",1,0,0,0,30,0,1,0,0,0,5,33,18,0,2,33,56
204422,1,"99.0000",2,0,0,0,3,0,0,0,0,0,1,2,41,0,0,2,45
204422,1,"99.0000",3,0,0,4,14,0,3,0,1,1,4,86,256,0,0,91,278
204431,1,"12.0000",2,0,0,1,6,0,0,0,1,0,3,0,9,0,0,1,19
204431,1,"99.0000",2,0,0,1,6,0,0,0,1,0,3,0,9,0,0,1,19
204440,1,"11.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204440,1,"11.0000",3,0,0,0,0,0,0,0,0,0,0,16,5,0,0,16,5
204440,1,"13.0000",3,0,0,0,0,0,0,1,0,0,0,14,12,0,0,15,12
204440,1,"14.0000",3,0,0,0,0,0,0,0,0,0,0,11,2,0,0,11,2
204440,1,"15.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204440,1,"15.0000",3,0,0,1,0,0,0,0,0,3,0,18,2,0,0,22,2
204440,1,"19.0000",3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9
204440,1,"22.0000",3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
204440,1,"43.0000",3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,3
204440,1,"44.0000",3,0,0,1,0,0,0,0,0,0,0,2,12,0,0,3,12
204440,1,"48.0000",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
204440,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
204440,1,"51.0000",2,0,0,0,0,0,0,0,1,0,1,2,26,0,0,2,28
204440,1,"51.0000",3,0,0,0,0,0,0,0,0,0,0,2,27,0,2,2,29
204440,1,"52.0000",2,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,10
204440,1,"52.0000",3,0,0,0,0,0,0,0,0,0,0,25,66,0,1,25,67
204440,1,"99.0000",2,0,0,0,1,0,0,0,1,0,1,6,35,0,0,6,38
204440,1,"99.0000",3,0,0,2,0,0,0,1,0,3,0,98,141,0,3,104,144
204459,1,"51.0000",2,0,1,3,49,0,0,0,1,0,5,3,66,0,0,6,122
204459,1,"99.0000",2,0,1,3,49,0,0,0,1,0,5,3,66,0,0,6,122
204468,1,"09.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
204468,1,"13.0000",5,0,0,0,2,0,0,0,0,0,1,0,3,0,1,0,7
204468,1,"13.0000",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
